"OrderID","LineNo","ProductID","Quantity","UnitPrice","Discount"
"10541","2","24","35","4.22","0.1"
"10541","3","65","36","9.25","0.1"
"10541","4","71","9","27.71","0.1"
"10542","1","54","24","32.62","0.05"
"10542","2","11","15","28.21","0.05"
"10543","1","12","30","10.4","0.15"
"10543","2","23","70","9.6","0.15"
"10544","1","67","7","64.8","0"
"10544","2","28","7","43.45","0"
"10545","1","11","10","26.37","0"
"10546","1","7","10","43.46","0"
"10546","2","35","30","6.06","0"
"10546","3","62","40","29.51","0"
"10547","1","32","24","17.84","0.15"
"10547","2","36","60","8.58","0"
"10548","1","34","10","8.73","0.25"
"10548","2","41","14","10.48","0"
"10549","1","51","48","97.66","0.15"
"10549","2","45","100","9.43","0.15"
"10549","3","31","55","7.7","0.15"
"10550","1","61","10","25.65","0.1"
"10550","2","17","8","25.64","0.1"
"10550","3","19","10","9.52","0"
"10550","4","21","6","9.5","0.1"
"10551","1","35","20","5.66","0.15"
"10551","2","16","40","8.51","0.15"
"10551","3","44","40","68.49","0"
"10552","1","75","30","7.16","0"
"10552","2","69","18","1.92","0"
"10553","1","31","30","8.27","0"
"10553","2","22","24","3.28","0"
"10553","3","16","14","9.13","0"
"10553","4","35","6","6.25","0"
"10553","5","11","15","30.29","0"
"10554","1","23","20","9.42","0.05"
"10554","2","62","20","26.8","0.05"
"10554","3","77","10","13.62","0.05"
"10554","4","16","30","9.81","0.05"
"10555","1","51","20","101.71","0.2"
"10555","2","14","30","21.46","0.2"
"10555","3","24","18","4.1","0.2"
"10555","4","56","40","39.9","0.2"
"10555","5","19","35","8.5","0.2"
"10556","1","72","24","11.72","0"
"10557","1","75","20","7.88","0"
"10557","2","64","30","36.15","0"
"10558","1","52","30","85.14","0"
"10558","2","51","20","91.43","0"
"10558","3","73","3","0.99","0"
"10558","4","53","18","56.33","0"
"10558","5","47","25","24.76","0"
"10559","1","55","18","38.96","0.05"
"10559","2","41","12","8.72","0.05"
"10560","1","30","20","25.62","0"
"10560","2","62","15","31.2","0.25"
"10561","1","44","10","68.89","0"
"10561","2","51","50","100.85","0"
"10562","1","62","10","29.12","0.1"
"10562","2","33","20","26.32","0.1"
"10563","1","52","70","81.27","0"
"10563","2","36","25","8.08","0"
"10564","1","31","6","7.7","0.05"
"10564","2","55","25","35.45","0.05"
"10564","3","17","16","25.14","0.05"
"10565","1","64","18","35.24","0.1"
"10565","2","24","25","4.43","0.1"
"10566","1","18","18","26.36","0.15"
"10566","2","11","35","26.2","0.15"
"10566","3","76","10","398.63","0"
"10567","1","31","60","8.67","0.2"
"10567","2","51","3","108.02","0"
"10567","3","59","40","8.06","0.2"
"10568","1","10","5","6.49","0"
"10569","1","76","30","374.33","0"
"10569","2","31","35","8.53","0.2"
"10570","1","56","60","40.17","0.05"
"10570","2","11","15","30.78","0.05"
"10571","1","42","28","13.54","0.15"
"10571","2","14","11","21.99","0.15"
"10572","1","16","12","9.98","0.1"
"10572","2","40","50","19.43","0"
"10572","3","32","10","20.36","0.1"
"10572","4","75","15","8.32","0.1"
"10573","1","17","18","24.37","0"
"10573","2","53","25","65.61","0"
"10573","3","34","40","7.38","0"
"10574","1","64","6","35.48","0"
"10574","2","40","2","19.29","0"
"10574","3","33","14","27.65","0"
"10574","4","62","10","30.03","0"
"10575","1","59","12","9.34","0"
"10575","2","63","6","19.71","0"
"10575","3","72","30","11.17","0"
"10575","4","76","10","406.08","0"
"10576","1","1","10","21.94","0"
"10576","2","44","21","76.76","0"
"10576","3","31","20","8.25","0"
"10577","1","77","18","11.95","0"
"10577","2","75","20","8.36","0"
"10577","3","39","10","62.72","0"
"10578","1","35","20","6.47","0"
"10578","2","57","6","19.63","0"
"10579","1","75","21","7.87","0"
"10579","2","15","10","7.09","0"
"10580","1","65","30","9.28","0.05"
"10580","2","41","9","9.74","0.05"
"10580","3","14","15","23.07","0.05"
"10581","1","75","50","7.79","0.2"
"10582","1","76","14","394.52","0"
"10582","2","57","4","17.66","0"
"10583","1","69","10","1.93","0.15"
"10583","2","60","24","5.12","0.15"
"10583","3","29","10","115.76","0"
"10584","1","31","50","9.15","0.05"
"10585","1","47","15","25.04","0"
"10586","1","52","4","81.61","0.15"
"10587","1","26","6","33.29","0"
"10587","2","35","20","6.42","0"
"10587","3","77","20","12.32","0"
"10588","1","42","100","13.91","0.2"
"10588","2","18","40","26.3","0.2"
"10589","1","35","4","6.08","0"
"10590","1","1","20","20.18","0"
"10590","2","77","60","14.06","0.05"
"10591","1","3","14","19.48","0"
"10591","2","7","10","38.56","0"
"10591","3","54","50","37.02","0"
"10592","1","15","25","5.92","0.05"
"10592","2","26","5","28.86","0.05"
"10593","1","20","21","83.19","0.2"
"10593","2","69","20","1.96","0.2"
"10593","3","76","4","418.95","0.2"
"10594","1","58","30","45.63","0"
"10594","2","52","24","81.84","0"
"10595","1","69","65","1.8","0.25"
"10595","2","61","120","25.98","0.25"
"10595","3","35","30","5.86","0.25"
"10596","1","63","24","18.86","0.2"
"10596","2","75","30","7.47","0.2"
"10596","3","56","5","35.91","0.2"
"10597","1","57","20","18.18","0"
"10597","2","65","12","9.48","0.2"
"10597","3","24","35","4.92","0.2"
"10598","1","27","50","41.49","0"
"10598","2","71","9","28.44","0"
"10599","1","62","10","30.51","0"
"10600","1","73","30","1.17","0"
"10600","2","54","4","35.36","0"
"10601","1","59","35","8.66","0"
"10601","2","13","60","23.7","0"
"10602","1","77","5","13.09","0.25"
"10603","1","22","48","3.33","0"
"10603","2","49","25","19.33","0.05"
"10604","1","76","10","369.84","0.1"
"10604","2","48","6","33.41","0.1"
"10605","1","60","70","5.44","0.05"
"10605","2","71","15","32.29","0.05"
"10605","3","59","20","7.95","0.05"
"10605","4","16","30","9.46","0.05"
"10606","1","55","20","41.77","0.2"
"10606","2","62","10","29.31","0.2"
"10606","3","4","20","22.86","0.2"
"10607","1","72","12","12.55","0"
"10607","2","40","42","16.67","0"
"10607","3","17","100","24.36","0"
"10607","4","33","14","24.3","0"
"10607","5","7","45","36.21","0"
"10608","1","56","28","41.26","0"
"10609","1","1","3","18.5","0"
"10609","2","21","6","10.69","0"
"10609","3","10","10","6.57","0"
"10610","1","36","21","7.58","0.25"
"10611","1","1","6","19.75","0"
"10611","2","60","15","5.28","0"
"10611","3","2","10","20.55","0"
"10612","1","60","40","4.57","0"
"10612","2","10","70","7.1","0"
"10612","3","49","18","18","0"
"10612","4","36","55","7.29","0"
"10612","5","76","80","400.94","0"
"10613","1","75","40","8.52","0"
"10613","2","13","8","27.4","0.1"
"10614","1","39","5","59.61","0"
"10614","2","11","14","26.11","0"
"10614","3","21","8","10.92","0"
"10615","1","55","5","41.85","0"
"10616","1","70","15","26.44","0.05"
"10616","2","56","14","40.11","0"
"10616","3","71","15","30.29","0.05"
"10616","4","38","15","75.67","0.05"
"10617","1","59","30","8.75","0.15"
"10618","1","56","20","41.6","0"
"10618","2","6","70","3.87","0"
"10618","3","68","15","12.33","0"
"10619","1","21","42","9.14","0"
"10619","2","22","40","3.27","0"
"10620","1","24","5","4.41","0"
"10620","2","52","5","83.08","0"
"10621","1","71","15","32.47","0"
"10621","2","19","5","9.89","0"
"10621","3","23","10","9.64","0"
"10621","4","70","20","27.34","0"
"10622","1","68","18","12.93","0.2"
"10622","2","2","20","17.76","0"
"10623","1","19","15","9.35","0.1"
"10623","2","21","25","10.05","0.1"
"10623","3","24","3","4.37","0"
"10623","4","35","30","6.13","0.1"
"10623","5","14","21","24.21","0"
"10624","1","44","10","82.54","0"
"10624","2","29","6","120.95","0"
"10624","3","28","10","44.86","0"
"10625","1","14","3","24.25","0"
"10625","2","60","10","4.87","0"
"10625","3","42","5","14.92","0"
"10626","1","71","20","33.16","0"
"10626","2","60","20","4.95","0"
"10626","3","53","12","63.44","0"
"10627","1","62","15","30.72","0"
"10627","2","73","35","1.18","0.15"
"10628","1","1","25","18.23","0"
"10629","1","64","9","30.45","0"
"10629","2","29","20","119.49","0"
"10630","1","76","35","402.23","0"
"10630","2","55","12","35.28","0.05"
"10631","1","75","8","7.03","0.1"
"10632","1","33","20","24.88","0.05"
"10632","2","2","30","19.27","0.05"
"10633","1","26","35","31.91","0.15"
"10633","2","62","80","29","0.15"
"10633","3","12","36","9.74","0.15"
"10633","4","13","13","24.16","0.15"
"10634","1","51","15","100.99","0"
"10634","2","75","2","7.54","0"
"10634","3","7","35","36.87","0"
"10634","4","18","50","27.63","0"
"10635","1","5","15","5.79","0.1"
"10635","2","4","10","23.91","0.1"
"10635","3","22","40","3.23","0"
"10636","1","4","25","20.63","0"
"10636","2","58","6","47.63","0"
"10637","1","50","25","15.85","0.05"
"10637","2","11","10","26.77","0"
"10637","3","56","60","36.74","0.05"
"10638","1","65","21","10.14","0"
"10638","2","45","20","8.86","0"
"10638","3","72","60","10.77","0"
"10639","1","18","8","24.17","0"
"10640","1","70","15","27.52","0.25"
"10640","2","69","20","1.84","0.25"
"10641","1","2","50","18.58","0"
"10641","2","40","60","19.79","0"
"10642","1","21","30","10.59","0.2"
"10642","2","61","20","26.83","0.2"
"10643","1","28","15","46.56","0.25"
"10643","2","46","2","11.15","0.25"
"10643","3","39","21","56.32","0.25"
"10644","1","46","21","13","0.1"
"10644","2","43","20","13.1","0"
"10644","3","18","4","25.96","0.1"
"10645","1","18","20","26.26","0"
"10645","2","36","15","7.93","0"
"10646","1","1","15","19.45","0.25"
"10646","2","10","18","6.35","0.25"
"10646","3","77","35","13.17","0.25"
"10646","4","71","30","30","0.25"
"10647","1","39","20","63.2","0"
"10647","2","19","30","9.04","0"
"10648","1","22","15","3.51","0"
"10648","2","24","15","4.85","0.15"
"10649","1","28","20","47.43","0"
"10649","2","72","15","12.19","0"
"10650","1","30","30","27.51","0"
"10650","2","54","30","35.35","0"
"10650","3","53","25","62.3","0.05"
"10651","1","19","12","9.15","0.25"
"10651","2","22","20","3.55","0.25"
"10652","1","42","20","13.38","0"
"10652","2","30","2","26.24","0.25"
"10653","1","16","30","9.97","0.1"
"10653","2","60","20","4.95","0.1"
"10654","1","39","20","63.54","0.1"
"10654","2","54","6","32.25","0.1"
"10654","3","4","12","22.47","0.1"
"10655","1","41","20","10.47","0.2"
"10656","1","47","6","23.73","0.1"
"10656","2","14","3","25.13","0.1"
"10656","3","44","28","68.02","0.1"
"10657","1","46","45","12.98","0"
"10657","2","56","45","40.21","0"
"10657","3","15","50","6.27","0"
"10657","4","47","10","25.32","0"
"10657","5","41","24","10.21","0"
"10657","6","60","30","4.82","0"
"10658","1","60","55","4.6","0.05"
"10658","2","77","70","12.76","0.05"
"10658","3","40","70","19.9","0.05"
"10658","4","21","60","9.7","0"
"10659","1","70","40","26.16","0.05"
"10659","2","40","24","19.45","0.05"
"10659","3","31","20","8.24","0.05"
"10660","1","20","21","86.55","0"
"10661","1","39","3","65.63","0.2"
"10661","2","58","49","52.3","0.2"
"10662","1","68","10","12.91","0"
"10663","1","51","20","96.83","0.05"
"10663","2","40","30","19.34","0.05"
"10663","3","42","30","14.76","0.05"
"10664","1","10","24","6.85","0.15"
"10664","2","56","12","41.56","0.15"
"10664","3","65","15","9.95","0.15"
"10665","1","76","10","361.05","0"
"10665","2","59","1","8.03","0"
"10665","3","51","20","94.03","0"
"10666","1","65","10","11.04","0"
"10666","2","29","36","130.8","0"
"10667","1","69","45","2.16","0.2"
"10667","2","71","14","31.11","0.2"
"10668","1","55","4","41.2","0.1"
"10668","2","64","15","36.17","0.1"
"10668","3","31","8","8.17","0.1"
"10669","1","36","30","8.06","0"
"10670","1","73","50","1.13","0"
"10670","2","46","60","12.43","0"
"10670","3","23","32","8.59","0"
"10670","4","75","25","7.38","0"
"10670","5","67","25","58.73","0"
"10671","1","65","12","10.16","0"
"10671","2","62","10","27.35","0"
"10671","3","16","10","10.1","0"
"10672","1","38","15","82.9","0.1"
"10672","2","71","12","32.47","0"
"10673","1","43","6","12.39","0"
"10673","2","42","6","13.53","0"
"10673","3","16","3","9.67","0"
"10674","1","23","5","9.71","0"
"10675","1","14","30","21.79","0"
"10675","2","58","30","44.59","0"
"10675","3","53","10","66.18","0"
"10676","1","19","7","9.65","0"
"10676","2","10","2","6.48","0"
"10676","3","44","21","74.56","0"
"10677","1","33","8","26.51","0.15"
"10677","2","26","30","33.58","0.15"
"10678","1","41","120","10.13","0"
"10678","2","12","100","9.6","0"
"10678","3","33","30","25.2","0"
"10678","4","54","30","35.81","0"
"10679","1","59","12","8.51","0"
"10680","1","31","20","7.81","0.25"
"10680","2","42","40","13.87","0.25"
"10680","3","16","50","8.53","0.25"
"10681","1","19","30","9.69","0.1"
"10681","2","64","28","32.12","0"
"10681","3","21","12","9.27","0.1"
"10682","1","66","4","18.54","0"
"10682","2","33","30","25.47","0"
"10682","3","75","30","8.25","0"
"10683","1","52","9","76.49","0"
"10684","1","60","30","5.49","0"
"10684","2","47","40","26.29","0"
"10684","3","40","20","18.24","0"
"10685","1","10","20","7.53","0"
"10685","2","41","4","9.21","0"
"10685","3","47","15","25.02","0"
"10686","1","26","15","29.55","0"
"10686","2","17","30","22.6","0.2"
"10687","1","9","50","41.17","0.25"
"10687","2","36","6","7.74","0.25"
"10687","3","29","10","132.12","0"
"10688","1","10","18","7.08","0.1"
"10688","2","34","14","7.99","0"
"10688","3","28","60","43.28","0.1"
"10689","1","1","35","18.38","0.25"
"10690","1","56","20","41.05","0.25"
"10690","2","77","30","13.4","0.25"
"10691","1","44","24","74.21","0"
"10691","2","62","48","27.63","0"
"10691","3","43","40","11.44","0"
"10691","4","1","30","21.3","0"
"10691","5","29","40","120.62","0"
"10692","1","63","20","19.25","0"
"10693","1","69","30","2.17","0.15"
"10693","2","9","6","35.3","0"
"10693","3","73","15","1.18","0.15"
"10693","4","54","60","37.04","0.15"
"10694","1","59","25","8.1","0"
"10694","2","70","50","27.01","0"
"10694","3","7","90","37.33","0"
"10695","1","8","10","18.2","0"
"10695","2","12","4","9.82","0"
"10695","3","24","20","4.92","0"
"10696","1","46","18","12.02","0"
"10696","2","17","20","25.48","0"
"10697","1","58","30","43.78","0.25"
"10697","2","19","7","8.42","0.25"
"10697","3","35","9","6.01","0.25"
"10697","4","70","30","27.75","0.25"
"10698","1","70","8","29.87","0.05"
"10698","2","17","8","23.97","0.05"
"10698","3","29","12","124.67","0.05"
"10698","4","11","15","26.17","0"
"10698","5","65","65","10.08","0.05"
"10699","1","47","12","23.88","0"
"10700","1","1","5","20.31","0.2"
"10700","2","68","40","13.53","0.2"
"10700","3","71","60","28.72","0.2"
"10700","4","34","12","8.74","0.2"
"10701","1","71","20","32.16","0.15"
"10701","2","59","42","8.71","0.15"
"10701","3","76","35","359.16","0.15"
"10702","1","3","6","20.16","0"
"10702","2","76","15","428.69","0"
"10703","1","2","5","18.56","0"
"10703","2","59","35","8.88","0"
"10703","3","73","35","1.09","0"
"10704","1","24","35","4.58","0"
"10704","2","4","6","24.14","0"
"10704","3","48","24","29.67","0"
"10705","1","32","4","19.68","0"
"10705","2","31","20","9.15","0"
"10706","1","16","20","8.96","0"
"10706","2","43","24","11.74","0"
"10706","3","59","8","8.53","0"
"10707","1","57","40","19.11","0"
"10707","2","55","21","41.81","0"
"10707","3","70","28","29.62","0.15"
"10708","1","5","4","5.41","0"
"10708","2","36","5","8.38","0"
"10709","1","60","10","4.91","0"
"10709","2","8","40","20.33","0"
"10709","3","51","28","91.48","0"
"10710","1","47","5","26.31","0"
"10710","2","19","5","8.45","0"
"10711","1","53","120","62.9","0"
"10711","2","41","42","9.38","0"
"10711","3","19","12","8.77","0"
"10712","1","53","3","58.9","0.05"
"10712","2","56","30","35.62","0"
"10713","1","10","18","6.46","0"
"10713","2","46","24","11.41","0"
"10713","3","45","110","10.27","0"
"10713","4","26","30","31.39","0"
"10714","1","17","27","24.19","0.25"
"10714","2","47","50","27.95","0.25"
"10714","3","56","18","34.48","0.25"
"10714","4","2","30","17.42","0.25"
"10714","5","58","12","43.46","0.25"
"10715","1","10","21","6.56","0"
"10715","2","71","30","31.79","0"
"10716","1","61","10","25.57","0"
"10716","2","21","5","9.74","0"
"10716","3","51","7","104.36","0"
"10717","1","21","32","10.11","0.05"
"10717","2","69","25","1.91","0.05"
"10717","3","54","15","34.91","0"
"10718","1","62","20","30.16","0"
"10718","2","16","20","9.07","0"
"10718","3","12","36","10.11","0"
"10718","4","36","40","7.85","0"
"10719","1","30","3","26.84","0.25"
"10719","2","18","12","27.23","0.25"
"10719","3","54","40","34.25","0.25"
"10720","1","71","8","29.78","0"
"10720","2","35","21","6.58","0"
"10721","1","44","50","75.57","0.05"
"10722","1","2","3","19.47","0"
"10722","2","31","50","7.85","0"
"10722","3","75","42","7.36","0"
"10722","4","68","45","11.73","0"
"10723","1","26","15","32.05","0"
"10724","1","10","16","7.69","0"
"10724","2","61","5","26.82","0"
"10725","1","52","4","72.71","0"
"10725","2","41","12","10.28","0"
"10725","3","55","6","41.6","0"
"10726","1","4","25","22.62","0"
"10726","2","11","5","29.39","0"
"10727","1","17","20","27.48","0.05"
"10727","2","56","10","41.47","0.05"
"10727","3","59","10","8.25","0.05"
"10728","1","40","6","17.82","0"
"10728","2","30","15","23.75","0"
"10728","3","60","15","5.33","0"
"10728","4","55","12","37.57","0"
