"OrderID","OrderDate","CustomerID","EmployeeID","ShipperID","Freight"
"10745","2009-06-12 00:00:00","63","8","2","57.2"
"10746","2009-11-13 00:00:00","82","1","3","34.33"
"10747","2009-05-13 00:00:00","59","5","1","51.06"
"10748","2009-11-14 00:00:00","1","7","2","28.47"
"10749","2009-11-14 00:00:00","32","1","3","46.19"
"10750","2009-04-15 00:00:00","1","8","2","77.41"
"10751","2009-06-18 00:00:00","37","3","2","31.69"
"10752","2009-05-18 00:00:00","53","2","2","50.65"
"10753","2009-11-19 00:00:00","27","6","1","52.47"
"10754","2009-11-19 00:00:00","49","6","1","38.01"
"10755","2009-11-20 00:00:00","59","5","1","24"
"10756","2009-04-21 00:00:00","32","1","3","75.84"
"10757","2009-04-21 00:00:00","1","7","2","60.34"
"10758","2009-01-23 00:00:00","32","1","3","33.57"
"10759","2009-11-22 00:00:00","2","2","2","31.1"
"10760","2009-06-25 00:00:00","50","4","1","49.79"
"10761","2009-11-26 00:00:00","19","9","2","74.71"
"10762","2009-11-26 00:00:00","80","1","3","76.47"
"10763","2009-04-27 00:00:00","23","6","1","75.34"
"10764","2009-11-27 00:00:00","1","8","2","73.7"
"10765","2009-11-28 00:00:00","63","7","2","40.93"
"10766","2009-06-29 00:00:00","56","8","2","40.63"
"10767","2009-11-29 00:00:00","76","4","1","78.21"
"10768","2009-04-02 00:00:00","59","5","1","48.05"
"10769","2009-12-02 00:00:00","19","3","2","44.92"
"10770","2009-12-03 00:00:00","34","3","2","75.12"
"10771","2009-12-04 00:00:00","20","5","1","69.82"
"10772","2009-12-04 00:00:00","44","8","2","22.82"
"10773","2009-05-05 00:00:00","59","5","1","62.36"
"10774","2009-05-05 00:00:00","24","8","2","36.46"
"10775","2009-12-06 00:00:00","73","3","2","55.07"
"10776","2009-12-09 00:00:00","17","7","2","45.01"
"10777","2009-12-09 00:00:00","31","3","2","37.72"
"10778","2009-12-10 00:00:00","5","9","2","32.8"
"10779","2009-05-10 00:00:00","82","1","3","32.38"
"10780","2009-12-10 00:00:00","46","3","2","23.35"
"10781","2009-12-11 00:00:00","44","8","2","25.14"
"10782","2009-06-11 00:00:00","12","9","2","42.38"
"10783","2009-06-12 00:00:00","34","3","2","67.56"
"10784","2009-07-12 00:00:00","49","6","1","39.12"
"10785","2009-12-12 00:00:00","33","9","2","60.35"
"10786","2009-12-13 00:00:00","62","3","2","27.74"
"10787","2009-12-13 00:00:00","73","9","2","23.04"
"10788","2009-12-16 00:00:00","63","8","2","69.96"
"10789","2009-06-16 00:00:00","23","6","1","31.92"
"10790","2009-12-16 00:00:00","31","3","2","73.17"
"10791","2009-12-17 00:00:00","25","8","2","47.97"
"10792","2009-07-17 00:00:00","91","8","2","25.3"
"10793","2009-12-18 00:00:00","17","8","2","66.11"
"10794","2009-11-18 00:00:00","19","3","2","64.91"
"10795","2009-06-18 00:00:00","63","7","2","23.98"
"10796","2010-06-20 00:00:00","35","3","2","67.39"
"10797","2010-12-20 00:00:00","17","8","2","79.24"
"10798","2010-05-21 00:00:00","38","9","2","72.95"
"10799","2010-06-21 00:00:00","39","9","2","38.38"
"10800","2010-12-21 00:00:00","37","9","2","51.05"
"10801","2010-12-24 00:00:00","8","4","1","74.91"
"10802","2010-09-24 00:00:00","73","9","2","74.76"
"10803","2010-12-25 00:00:00","73","3","2","36.49"
"10804","2010-01-24 00:00:00","19","3","2","25.71"
"10805","2010-03-25 00:00:00","23","6","1","53.7"
"10806","2010-12-26 00:00:00","84","4","1","38.16"
"10807","2010-06-26 00:00:00","27","6","1","47.88"
"10808","2010-12-27 00:00:00","19","3","2","25.87"
"10809","2010-12-27 00:00:00","79","7","2","24.92"
"10810","2010-12-27 00:00:00","42","1","3","58.1"
"10811","2010-06-28 00:00:00","47","3","2","40.63"
"10812","2010-04-28 00:00:00","1","7","2","28.2"
"10813","2010-11-30 00:00:00","1","8","2","53.36"
"10814","2009-12-30 00:00:00","84","4","1","76.36"
"10815","2009-12-30 00:00:00","37","3","2","45.86"
"10816","2010-07-01 00:00:00","32","1","3","31.89"
"10817","2010-07-01 00:00:00","39","3","2","52.68"
"10818","2010-07-02 00:00:00","49","6","1","58.64"
"10819","2010-06-02 00:00:00","12","2","2","42.97"
"10820","2010-07-02 00:00:00","65","3","2","66.11"
"10821","2010-05-03 00:00:00","75","1","3","78.52"
"10822","2010-07-03 00:00:00","82","1","3","67.33"
"10823","2010-01-03 00:00:00","46","9","2","53.04"
"10824","2010-01-03 00:00:00","17","7","2","26.47"
"10825","2010-07-04 00:00:00","17","8","2","60.79"
"10826","2010-12-07 00:00:00","7","4","1","68.66"
"10827","2010-04-07 00:00:00","17","7","2","59.59"
"10828","2010-01-07 00:00:00","59","4","1","78.73"
"10829","2010-01-07 00:00:00","38","9","2","67.88"
"10830","2010-05-08 00:00:00","81","2","2","64.98"
"10831","2010-07-09 00:00:00","32","1","3","78.1"
"10832","2010-01-08 00:00:00","41","5","1","30.97"
"10833","2010-05-10 00:00:00","56","8","2","76.36"
"10834","2010-07-10 00:00:00","81","3","2","66.49"
"10835","2010-01-09 00:00:00","1","7","2","45.71"
"10836","2010-07-11 00:00:00","42","1","3","76.57"
"10837","2010-01-10 00:00:00","5","9","2","25.42"
"10838","2010-05-14 00:00:00","47","9","2","45.91"
"10839","2010-05-14 00:00:00","81","9","2","53.41"
"10840","2010-06-14 00:00:00","47","9","2","60.14"
"10841","2010-01-14 00:00:00","73","9","2","43.65"
"10842","2010-07-15 00:00:00","80","1","3","54.66"
"10843","2010-01-15 00:00:00","84","4","1","46.32"
"10844","2010-04-16 00:00:00","59","4","1","69.16"
"10845","2010-07-16 00:00:00","63","7","2","47.94"
"10846","2010-01-16 00:00:00","76","4","1","57.51"
"10847","2010-06-17 00:00:00","80","1","3","29.84"
"10848","2010-11-18 00:00:00","16","3","2","64.28"
"10849","2010-01-17 00:00:00","39","9","2","39.15"
"10850","2010-01-17 00:00:00","84","4","1","58.8"
"10851","2010-09-21 00:00:00","42","1","3","30.43"
"10852","2010-01-20 00:00:00","1","8","2","68"
"10853","2010-01-21 00:00:00","6","8","2","48.8"
"10854","2010-01-21 00:00:00","20","5","1","70.27"
"10855","2010-06-22 00:00:00","32","1","3","48.14"
"10856","2010-01-22 00:00:00","3","9","2","39.03"
"10857","2010-07-23 00:00:00","5","3","2","38.51"
"10858","2010-01-23 00:00:00","40","5","1","71.69"
"10859","2010-02-23 00:00:00","25","8","2","64.1"
"10860","2010-01-23 00:00:00","26","7","2","51.61"
"10861","2010-05-25 00:00:00","89","3","2","44.72"
"10862","2010-01-24 00:00:00","44","7","2","76.44"
"10863","2010-07-28 00:00:00","35","9","2","52.24"
"10864","2010-06-28 00:00:00","4","3","2","32.43"
"10865","2010-06-28 00:00:00","63","8","2","23.51"
"10866","2010-03-29 00:00:00","5","3","2","46.54"
"10867","2010-07-29 00:00:00","48","1","3","37.25"
"10868","2010-02-28 00:00:00","62","3","2","24.03"
"10869","2010-07-30 00:00:00","32","1","3","44.38"
"10870","2010-03-30 00:00:00","91","8","2","23.47"
"10871","2010-05-31 00:00:00","63","8","2","54.62"
"10872","2010-11-30 00:00:00","30","5","1","22.92"
"10873","2010-06-01 00:00:00","32","1","3","40.54"
"10874","2010-01-31 00:00:00","88","2","2","21.48"
"10875","2010-06-01 00:00:00","5","9","2","51.98"
"10876","2010-08-04 00:00:00","9","4","1","26.13"
"10877","2010-07-04 00:00:00","67","3","2","44.17"
"10878","2010-08-05 00:00:00","63","7","2","55.53"
"10879","2010-02-04 00:00:00","79","7","2","69.5"
"10880","2010-02-04 00:00:00","24","7","2","74.98"
"10881","2010-08-06 00:00:00","12","3","2","43.45"
"10882","2010-04-06 00:00:00","59","4","1","52.68"
"10883","2010-08-07 00:00:00","63","7","2","58.13"
"10884","2010-07-07 00:00:00","19","9","2","43.67"
"10885","2010-08-07 00:00:00","76","4","1","48.54"
"10886","2010-04-08 00:00:00","34","3","2","30.11"
"10887","2010-08-08 00:00:00","29","5","1","77.14"
"10888","2010-03-11 00:00:00","30","5","1","32.12"
"10889","2010-08-11 00:00:00","73","3","2","64.34"
"10890","2010-04-11 00:00:00","18","6","1","57.94"
"10891","2010-08-12 00:00:00","44","8","2","77.77"
"10892","2010-02-11 00:00:00","73","3","2","40.44"
"10893","2010-02-12 00:00:00","39","9","2","68.97"
"10894","2010-08-13 00:00:00","17","7","2","42.05"
"10895","2010-04-13 00:00:00","19","9","2","37.91"
"10896","2010-03-14 00:00:00","50","4","1","56.57"
"10897","2010-08-14 00:00:00","37","9","2","47.05"
"10898","2010-02-14 00:00:00","54","3","2","29.47"
"10899","2010-08-15 00:00:00","46","3","2","25.47"
"10900","2010-02-14 00:00:00","73","9","2","32.36"
"10901","2010-08-18 00:00:00","35","3","2","21.92"
"10902","2010-02-17 00:00:00","24","7","2","67.01"
"10903","2010-08-19 00:00:00","34","3","2","37.24"
"10904","2010-02-18 00:00:00","89","3","2","72.68"
"10905","2010-05-19 00:00:00","1","7","2","60.73"
"10906","2010-08-20 00:00:00","91","8","2","44.09"
"10907","2010-02-19 00:00:00","74","4","1","72.85"
"10908","2010-08-21 00:00:00","44","7","2","73.21"
"10909","2010-05-21 00:00:00","1","8","2","77.43"
"10910","2010-08-21 00:00:00","90","9","2","30.08"
"10911","2010-05-21 00:00:00","30","5","1","35.87"
"10912","2010-08-21 00:00:00","37","3","2","59.74"
"10913","2010-02-20 00:00:00","62","3","2","40.33"
"10914","2010-08-22 00:00:00","62","3","2","72.38"
"10915","2010-02-21 00:00:00","80","1","3","24.52"
"10916","2010-04-22 00:00:00","17","8","2","72.45"
"10917","2010-02-24 00:00:00","69","5","1","21.46"
"10918","2010-08-01 00:00:00","82","1","3","34.42"
"10919","2010-02-24 00:00:00","47","3","2","58.44"
"10920","2010-08-26 00:00:00","63","8","2","49.83"
"10921","2010-04-26 00:00:00","127","3","2","53.78"
"10922","2010-08-26 00:00:00","34","9","2","69.37"
"10923","2010-07-26 00:00:00","41","4","1","76.9"
"10924","2010-02-28 00:00:00","5","3","2","31.99"
"10925","2010-02-28 00:00:00","34","9","2","67.89"
"10926","2010-07-30 00:00:00","2","3","2","59.53"
"10927","2010-08-31 00:00:00","40","5","1","26.94"
"10928","2010-02-28 00:00:00","29","4","1","76.32"
"10929","2010-04-30 00:00:00","25","8","2","26.25"
"10930","2010-12-01 00:00:00","82","1","3","47.7"
"10931","2010-03-01 00:00:00","68","6","1","54.14"
"10932","2010-05-01 00:00:00","42","1","3","37.35"
"10933","2010-03-01 00:00:00","19","3","2","32.82"
"10934","2010-11-04 00:00:00","44","7","2","57.17"
"10935","2010-05-04 00:00:00","82","1","3","45.44"
"10936","2010-03-04 00:00:00","32","1","3","57.08"
"10937","2010-05-05 00:00:00","12","9","2","49.25"
"10938","2010-08-05 00:00:00","63","7","2","30.44"
"10939","2010-03-05 00:00:00","49","6","1","34.2"
"10940","2010-09-06 00:00:00","73","9","2","70.49"
"10941","2010-08-06 00:00:00","32","1","3","69.94"
"10942","2010-06-06 00:00:00","66","6","1","65.71"
"10943","2010-03-06 00:00:00","42","1","3","30.3"
"10944","2010-03-07 00:00:00","79","8","2","71.52"
"10945","2010-07-07 00:00:00","32","1","3","26.55"
"10946","2010-09-07 00:00:00","37","9","2","47.58"
"10947","2010-09-08 00:00:00","11","3","2","48.47"
"10948","2010-03-08 00:00:00","30","5","1","30.03"
"10949","2010-12-08 00:00:00","10","1","3","31.41"
"10950","2010-12-11 00:00:00","49","6","1","58.68"
"10951","2010-03-11 00:00:00","73","9","2","30.61"
"10952","2010-03-11 00:00:00","1","7","2","78.07"
"10953","2010-03-11 00:00:00","4","9","2","29.59"
"10954","2010-06-12 00:00:00","47","3","2","28.77"
"10955","2010-03-12 00:00:00","19","9","2","59.3"
"10956","2010-04-12 00:00:00","6","8","2","55.03"
"10957","2010-05-13 00:00:00","35","3","2","48.63"
"10958","2010-06-13 00:00:00","54","3","2","53.25"
"10959","2010-03-13 00:00:00","31","9","2","26.74"
"10960","2010-09-14 00:00:00","35","3","2","69.03"
"10961","2010-03-14 00:00:00","62","3","2","74.31"
"10962","2010-09-14 00:00:00","63","7","2","24.88"
"10963","2010-03-14 00:00:00","28","5","1","73.12"
"10964","2010-12-15 00:00:00","74","4","1","44.33"
"10965","2010-09-15 00:00:00","79","8","2","56.62"
"10966","2010-03-15 00:00:00","23","6","1","23.19"
"10967","2010-09-18 00:00:00","79","8","2","38.06"
"10968","2010-04-18 00:00:00","32","1","3","37.77"
"10969","2010-09-18 00:00:00","15","9","2","34.54"
"10970","2010-03-19 00:00:00","8","4","1","50.83"
"10971","2010-09-19 00:00:00","26","8","2","22.41"
"10972","2010-03-19 00:00:00","40","4","1","50.66"
"10973","2010-03-19 00:00:00","40","5","1","79.19"
"10974","2010-03-20 00:00:00","75","1","3","55.91"
"10975","2010-10-20 00:00:00","23","6","1","43.24"
"10976","2010-03-20 00:00:00","35","9","2","76.17"
"10977","2010-03-21 00:00:00","82","1","3","65.21"
"10978","2010-10-21 00:00:00","73","9","2","42.06"
"10979","2010-05-21 00:00:00","32","1","3","72.67"
"10980","2010-10-22 00:00:00","19","3","2","26.34"
"10981","2010-12-02 00:00:00","34","9","2","67.07"
"10982","2010-03-22 00:00:00","80","1","3","20.53"
"10983","2010-10-22 00:00:00","19","9","2","53.64"
"10984","2010-05-25 00:00:00","33","3","2","31.11"
"10985","2010-05-25 00:00:00","37","9","2","72.53"
"10986","2010-03-25 00:00:00","54","3","2","61.59"
"10987","2010-06-26 00:00:00","19","3","2","46.81"
"10988","2010-03-26 00:00:00","32","1","3","41.89"
"10989","2010-03-26 00:00:00","61","3","2","62"
"10990","2010-03-27 00:00:00","1","8","2","30.9"
"10991","2010-04-27 00:00:00","63","8","2","63.32"
"10992","2010-04-27 00:00:00","44","8","2","40.64"
"10993","2010-03-27 00:00:00","80","1","3","55.53"
"10994","2010-10-28 00:00:00","1","7","2","28.57"
"10995","2010-03-28 00:00:00","58","8","2","35.77"
"10996","2010-03-28 00:00:00","63","7","2","32.59"
"10997","2010-11-28 00:00:00","46","9","2","21.62"
"10998","2010-03-29 00:00:00","91","8","2","45.73"
"10999","2010-11-28 00:00:00","56","7","2","53.8"
"11000","2010-06-01 00:00:00","37","3","2","77.16"
"11001","2010-12-01 00:00:00","24","8","2","33.18"
"11002","2010-01-31 00:00:00","37","9","2","43.9"
"11003","2010-04-01 00:00:00","37","3","2","28.52"
"11004","2010-10-02 00:00:00","73","9","2","78.29"
"11005","2010-05-02 00:00:00","1","8","2","24.92"
"11006","2010-06-02 00:00:00","32","1","3","65.67"
"11007","2010-10-03 00:00:00","60","4","1","69.59"
"11008","2010-04-03 00:00:00","17","7","2","39.69"
"11009","2010-04-03 00:00:00","30","4","1","69.21"
"11010","2010-04-04 00:00:00","66","6","1","37.02"
"11011","2010-11-04 00:00:00","1","7","2","44.28"
"11012","2010-04-04 00:00:00","25","7","2","41.48"
"11013","2010-04-04 00:00:00","69","4","1","32.37"
"11014","2010-04-05 00:00:00","47","3","2","79.78"
"11015","2010-04-05 00:00:00","19","9","2","42.24"
"11016","2010-04-05 00:00:00","42","1","3","73.93"
"11017","2010-12-08 00:00:00","44","7","2","49.81"
"11018","2010-07-08 00:00:00","48","1","3","45.7"
"11019","2010-06-08 00:00:00","64","3","2","20.36"
"11020","2010-01-08 00:00:00","56","7","2","63.08"
"11021","2010-04-09 00:00:00","63","8","2","51.74"
"11022","2010-11-09 00:00:00","34","9","2","41.27"
"11023","2010-04-09 00:00:00","73","3","2","73.49"
"11024","2010-04-10 00:00:00","19","3","2","27.01"
"11025","2010-05-10 00:00:00","87","7","2","61.15"
"11026","2010-05-10 00:00:00","27","6","1","73.39"
"11027","2010-04-11 00:00:00","10","1","3","45.87"
"11028","2010-12-11 00:00:00","39","9","2","47.74"
"11029","2010-05-11 00:00:00","79","8","2","21.35"
"11030","2010-04-12 00:00:00","23","6","1","32.34"
"11031","2010-04-12 00:00:00","42","1","3","28.48"
"11032","2010-05-12 00:00:00","89","9","2","30.6"
"11033","2010-05-12 00:00:00","82","1","3","72.57"
"11034","2010-04-15 00:00:00","37","9","2","54.81"
"11035","2010-10-15 00:00:00","76","5","1","38.64"
"11036","2010-05-15 00:00:00","17","8","2","46.78"
"11037","2010-04-16 00:00:00","30","4","1","70.66"
"11038","2010-04-16 00:00:00","23","6","1","31.88"
"11039","2010-04-16 00:00:00","47","3","2","25.61"
"11040","2010-05-17 00:00:00","32","1","3","50.6"
"11041","2010-04-17 00:00:00","80","1","3","64.44"
"11042","2010-04-17 00:00:00","59","5","1","35.5"
"11043","2010-04-17 00:00:00","19","9","2","39.19"
"11044","2010-05-18 00:00:00","91","8","2","59.53"
"11045","2010-04-18 00:00:00","10","1","3","42.4"
"11046","2010-06-18 00:00:00","23","6","1","54.31"
"11047","2010-12-19 00:00:00","19","3","2","21.76"
"11048","2010-04-19 00:00:00","10","1","3","41.68"
"11049","2010-07-19 00:00:00","31","9","2","21.83"
"11050","2010-10-22 00:00:00","23","6","1","74.8"
"11051","2010-04-22 00:00:00","1","8","2","76.13"
"11052","2010-05-22 00:00:00","34","3","2","54.23"
"11053","2010-04-22 00:00:00","59","4","1","63.94"
"11054","2010-04-23 00:00:00","12","9","2","66.77"
"11055","2010-04-23 00:00:00","35","9","2","54.57"
"11056","2010-01-22 00:00:00","19","3","2","74.83"
"11057","2010-04-24 00:00:00","53","2","2","68.79"
"11058","2010-04-24 00:00:00","6","7","2","57.52"
"11059","2010-05-24 00:00:00","19","9","2","75.66"
"11060","2010-04-25 00:00:00","27","6","1","73.95"
"11061","2010-04-25 00:00:00","32","1","3","25.77"
"11062","2010-05-25 00:00:00","59","5","1","71.22"
"11063","2010-04-25 00:00:00","37","3","2","75.08"
"11064","2010-05-26 00:00:00","1","7","2","51.2"
"11065","2010-11-26 00:00:00","46","3","2","64.04"
"11066","2010-04-26 00:00:00","89","9","2","57.37"
"11067","2010-05-01 00:00:00","17","8","2","32.88"
"11068","2010-05-02 00:00:00","62","3","2","45.77"
"11069","2010-05-04 00:00:00","80","1","3","34.81"
"11070","2010-05-08 00:00:00","44","8","2","44.07"
"11071","2010-11-09 00:00:00","46","9","2","27.5"
"11072","2010-05-11 00:00:00","32","1","3","69.62"
"11073","2010-05-04 00:00:00","58","8","2","25.62"
"11074","2010-05-05 00:00:00","73","3","2","66.2"
"11075","2010-11-08 00:00:00","68","6","1","39.35"
"11076","2010-05-17 00:00:00","9","5","1","58.43"
"11077","2010-11-30 00:00:00","73","9","2","64.93"
"11078","2010-01-23 00:00:00","22","4","1","50"
"11079","2010-04-13 00:00:00","55","1","3","49.5"
"11080","2010-05-25 00:00:00","77","1","3","27.96"
"11081","2010-12-11 00:00:00","78","1","3","12.45"
"11082","2010-03-24 00:00:00","22","4","1","23.89"
"11083","2009-11-14 00:00:00","14","6","1","44.5"
"11084","2011-04-27 00:00:00","7","5","4","28.3601555460171"
"11085","2012-02-12 00:00:00","63","7","4","51.9356816390452"
"11086","2009-01-15 00:00:00","44","8","5","39.5357016320542"
"11087","2011-03-18 00:00:00","17","8","3","38.4822189228388"
"11088","2008-12-16 00:00:00","19","2","1","30.5983415777454"
"11089","2009-02-03 00:00:00","3","2","5","36.8762598065103"
"11090","2009-02-05 00:00:00","29","4","4","24.950298809713"
"11091","2011-03-21 00:00:00","79","7","2","57.5922262077185"
"11092","2009-02-28 00:00:00","73","3","3","69.7006748107697"
"11093","2008-12-30 00:00:00","75","1","1","56.2276886367339"
"11094","2009-05-14 00:00:00","32","1","2","30.7721579122191"
"11095","2009-03-13 00:00:00","41","4","4","64.0605646300824"
"11096","2011-11-25 00:00:00","62","2","1","28.4621736673845"
"11097","2012-01-11 00:00:00","37","9","1","23.2343479643896"
"11098","2008-07-15 00:00:00","91","8","5","48.4926911333331"
"11099","2008-12-20 00:00:00","23","6","3","72.3148529913117"
"11100","2010-07-26 00:00:00","51","1","4","74.9655728066383"
"11101","2009-02-21 00:00:00","32","1","1","50.0280409071176"
"11102","2010-12-13 00:00:00","24","7","4","57.3521488955693"
"11103","2009-02-14 00:00:00","61","2","2","66.323048300297"
"11104","2012-02-23 00:00:00","37","9","4","81.0663666481742"
"11105","2009-04-09 00:00:00","46","2","2","48.2713206131778"
"11106","2009-04-04 00:00:00","19","3","1","76.3554043871541"
"11107","2011-05-04 00:00:00","82","1","4","58.52445861131"
"11108","2009-02-03 00:00:00","5","2","5","64.4116159846127"
"11109","2011-09-23 00:00:00","75","1","3","55.4794889369789"
"11110","2011-07-19 00:00:00","21","2","4","65.1407651550227"
